96	0.1010s	84.8241%	6325	6325
97	0.1022s	84.8333%	7144	7144
98	0.1029s	84.8412%	7359	7359
99	0.1045s	84.8398%	7862	7862
100	0.1089s	84.8310%	7943	7943
101	0.1043s	84.8121%	8486	8486
102	0.1040s	84.7796%	9371	9371
103	0.1059s	84.7456%	9304	9304
104	0.1048s	84.7020%	9779	9779
105	0.1062s	84.6550%	9589	9589
106	0.1066s	84.5954%	9780	9780
107	0.1075s	84.5228%	9992	9992
108	0.1088s	84.4493%	9847	9847
109	0.1091s	84.3584%	10466	10466
110	0.1088s	84.2577%	10488	10488
111	0.1083s	84.1429%	11046	11046
112	0.1100s	84.0192%	11309	11309
113	0.1118s	83.8906%	11191	11191
114	0.1114s	83.7735%	11428	11428
115	0.1115s	83.6696%	11261	11261
116	0.1116s	83.5754%	11710	11710
117	0.1121s	83.4828%	11760	11760
118	0.1133s	83.3892%	11562	11562
119	0.1135s	83.2983%	11619	11619
120	0.1147s	83.2085%	11289	11289
121	0.1148s	83.1257%	11384	11384
122	0.1154s	83.0605%	11435	11435
123	0.1190s	82.9938%	11215	11215
124	0.1169s	82.9241%	11173	11173
125	0.1187s	82.8538%	10911	10911
126	0.1173s	82.7814%	11009	11009
127	122.0851s	88.9037%	6612	21176
128	0.1199s	89.0156%	6545	6545
129	0.1197s	89.0472%	6513	6513
130	0.1185s	89.0783%	6484	6484
131	0.1205s	89.1091%	6456	6456
132	0.1209s	89.1394%	6432	6432
133	0.1220s	89.1694%	6407	6407
134	0.1230s	89.1989%	6382	6382
135	0.1232s	89.2280%	6360	6360
136	0.1219s	89.2559%	6396	6396
137	0.1261s	89.2819%	6465	6465
138	0.1250s	89.3073%	6469	6469
139	0.1260s	89.3311%	6538	6538
140	0.1243s	89.3543%	6533	6533
141	0.1254s	89.3773%	6512	6512
142	0.1270s	89.3993%	6557	6557
143	0.1266s	89.4203%	6591	6591
144	0.1262s	89.4399%	6668	6668
145	0.1285s	89.4573%	6779	6779
146	0.1270s	89.4705%	7034	7034
147	0.1298s	89.4829%	7062	7062
148	0.1311s	89.4951%	7059	7059
149	0.1309s	89.5058%	7131	7131
150	0.1302s	89.5154%	7194	7194
151	0.1328s	89.5215%	7409	7409
152	0.1318s	89.5198%	7915	7915
153	0.1319s	89.5111%	8359	8359
154	0.1329s	89.4933%	8915	8915
155	0.1339s	89.4778%	8821	8821
156	0.1348s	89.4653%	8669	8669
157	0.1354s	89.4544%	8592	8592
158	0.1347s	89.4429%	8648	8648
159	0.1354s	89.4282%	8868	8868
160	0.1365s	89.4134%	8902	8902
161	0.1372s	89.3985%	8930	8930
162	0.1361s	89.3829%	9006	9006
163	0.1398s	89.3677%	9003	9003
164	0.1372s	89.3531%	8996	8996
165	0.1395s	89.3392%	8968	8968
166	0.1386s	89.3302%	8690	8690
167	0.1387s	89.3260%	8379	8379
168	0.1717s	89.3231%	8297	8297
169	0.1421s	89.3215%	8206	8206
170	0.1425s	89.3208%	8148	8148
171	0.1406s	89.3206%	8100	8100
172	0.1409s	89.3206%	8082	8082
173	0.1423s	89.3211%	8048	8048
174	0.1457s	89.3218%	8020	8020
175	0.1454s	89.3229%	7989	7989
176	0.1451s	89.3243%	7954	7954
177	0.1453s	89.3263%	7905	7905
178	0.1452s	89.3286%	7866	7866
179	0.1445s	89.3314%	7823	7823
180	0.1463s	89.3346%	7785	7785
181	0.1474s	89.3381%	7748	7748
182	0.1471s	89.3419%	7721	7721
183	0.1493s	89.3459%	7689	7689
184	0.1484s	89.3501%	7672	7672
185	0.1503s	89.3545%	7642	7642
186	0.1503s	89.3590%	7632	7632
187	0.1503s	89.3634%	7628	7628
188	0.1491s	89.3680%	7607	7607
189	0.1503s	89.3725%	7611	7611
190	0.1525s	89.3771%	7597	7597
191	0.1528s	89.3815%	7601	7601
192	0.1532s	89.3860%	7595	7595
193	0.1530s	89.3904%	7587	7587
194	0.1539s	89.3947%	7595	7595
195	0.1550s	89.3990%	7583	7583
196	127.2481s	90.5890%	11951	17520
197	0.2315s	90.5971%	11700	11700
198	0.1716s	90.5400%	11547	11547
199	0.2397s	90.4822%	11620	11620
200	0.2298s	90.4265%	11548	11548
201	0.1637s	90.3737%	11440	11440
202	0.1563s	90.3263%	11209	11209
203	0.1577s	90.2821%	11080	11080
204	0.1583s	90.2386%	11119	11119
205	0.1649s	90.1978%	10976	10976
