6	0.0472s	88.1440%	6467	6467
7	0.0216s	87.8013%	6702	6702
8	0.0170s	87.5536%	6665	6665
9	0.0222s	87.2541%	7085	7085
10	0.0207s	87.0350%	7053	7053
11	0.0177s	86.8170%	7325	7325
12	0.0142s	86.5854%	7675	7675
13	0.0167s	86.4031%	7646	7646
14	0.0129s	86.2253%	7905	7905
15	0.0169s	86.0607%	7981	7981
16	0.0133s	85.8403%	8441	8441
17	0.0208s	85.5803%	8748	8748
18	0.0158s	85.3578%	8616	8616
19	0.0180s	85.1419%	8801	8801
20	0.0176s	84.9633%	8729	8729
21	0.0172s	84.7536%	9283	9283
22	0.0170s	84.4587%	10244	10244
23	0.0161s	84.1761%	10348	10348
24	0.0164s	83.8251%	11242	11242
25	0.0169s	83.5068%	11128	11128
26	0.0180s	83.1891%	11206	11206
27	0.0173s	82.9075%	11019	11019
28	0.0177s	82.6752%	10702	10702
29	0.0179s	82.4630%	10702	10702
30	0.0181s	82.2865%	10466	10466
31	0.0183s	82.1245%	10416	10416
32	0.0184s	81.9762%	10382	10382
33	0.0188s	81.8515%	10190	10190
34	0.0189s	81.7370%	10137	10137
35	0.0191s	81.6393%	9989	9989
36	0.0194s	81.5495%	9946	9946
37	0.0199s	81.4657%	9944	9944
38	0.0208s	81.3932%	9842	9842
39	0.0201s	81.3265%	9838	9838
40	0.0378s	81.2702%	9729	9729
41	0.0218s	81.2194%	9713	9713
42	0.0235s	81.1737%	9704	9704
43	0.0283s	81.1356%	9618	9618
44	0.0253s	81.1008%	9613	9613
45	0.0220s	81.0718%	9532	9532
46	0.0230s	81.0456%	9518	9518
47	0.0232s	81.0222%	9495	9495
48	0.0268s	81.0034%	9412	9412
49	0.0249s	80.9862%	9401	9401
50	0.0259s	80.9735%	9304	9304
51	0.0248s	80.9633%	9264	9264
52	0.0259s	80.9559%	9203	9203
53	0.0264s	80.9518%	9119	9119
54	0.0250s	80.9501%	9063	9063
55	0.0255s	80.9515%	8975	8975
56	0.0250s	80.9551%	8913	8913
57	0.0250s	80.9602%	8876	8876
58	0.0266s	80.9665%	8827	8827
59	0.0262s	80.9719%	8871	8871
60	0.0260s	80.9774%	8867	8867
61	0.0265s	80.9773%	9132	9132
62	0.0269s	80.9704%	9656	9656
63	0.0300s	80.9661%	9710	9710
64	0.0428s	80.9739%	9611	9611
65	0.0278s	80.9808%	9697	9697
66	0.0276s	80.9887%	9645	9645
67	0.0278s	80.9927%	9789	9789
68	0.0278s	80.9956%	9795	9795
69	0.0288s	80.9979%	9788	9788
70	0.0314s	81.0008%	9714	9714
71	0.0280s	81.0046%	9629	9629
72	0.0297s	81.0094%	9562	9562
73	0.0285s	81.0154%	9480	9480
74	0.0289s	81.0235%	9359	9359
75	0.0392s	81.0333%	9248	9248
76	0.0330s	81.0448%	9135	9135
77	0.0297s	81.0567%	9092	9092
78	0.0301s	81.0690%	9049	9049
79	0.0424s	81.0804%	9016	9016
80	0.0399s	81.0900%	9049	9049
81	0.0310s	81.0972%	9124	9124
82	0.0310s	81.1028%	9389	9389
83	0.0314s	81.1118%	9240	9240
84	0.0315s	81.1219%	9152	9152
85	0.0317s	81.1328%	9078	9078
86	0.0320s	81.1437%	9051	9051
87	0.0322s	81.1553%	8990	8990
88	0.0340s	81.1675%	8929	8929
89	0.0450s	81.1802%	8867	8867
90	0.0336s	81.1937%	8796	8796
91	0.0335s	81.2076%	8759	8759
92	0.0336s	81.2216%	8740	8740
93	0.0338s	81.2360%	8697	8697
94	0.0341s	81.2496%	8702	8702
95	0.0343s	81.2619%	8758	8758
96	0.0464s	81.2665%	9174	9174
97	0.0492s	81.2592%	9889	9889
98	0.0352s	81.2445%	10292	10292
99	0.0351s	81.2124%	10994	10994
100	0.0356s	81.1732%	11266	11266
101	0.0360s	81.1237%	11748	11748
102	0.0361s	81.0605%	12453	12453
103	0.0364s	80.9922%	12658	12658
104	0.0368s	80.9151%	13054	13054
105	0.0370s	80.8410%	12918	12918
106	0.0490s	80.7669%	12925	12925
107	0.0375s	80.6956%	12863	12863
108	0.0410s	80.6338%	12564	12564
109	0.0386s	80.5748%	12653	12653
110	0.0384s	80.5189%	12613	12613
111	0.0385s	80.4606%	12793	12793
112	0.0391s	80.3934%	13222	13222
113	0.0415s	80.3216%	13425	13425
114	0.0401s	80.2480%	13649	13649
115	0.0404s	80.1761%	13632	13632
116	0.0398s	80.1018%	13876	13876
117	0.0400s	80.0223%	14190	14190
118	0.0406s	79.9426%	14226	14226
119	0.0409s	79.8701%	14036	14036
120	0.0408s	79.8039%	13741	13741
121	0.0410s	79.7487%	13265	13265
122	0.0430s	79.6959%	12960	12960
123	0.0430s	79.6429%	12862	12862
124	0.0421s	79.5904%	12916	12916
125	0.0443s	79.5389%	12785	12785
126	0.0464s	79.4866%	12729	12729
127	4.5901s	82.2034%	9924	28860
128	0.0428s	82.4936%	9225	9225
129	0.0511s	82.5646%	8875	8875
130	0.0458s	82.6377%	8655	8655
131	0.0439s	82.7114%	8503	8503
132	0.0443s	82.7850%	8392	8392
133	0.0444s	82.8580%	8305	8305
134	0.0447s	82.9302%	8243	8243
135	0.0446s	83.0014%	8195	8195
136	0.0451s	83.0713%	8163	8163
137	0.0454s	83.1396%	8169	8169
138	0.0459s	83.2063%	8169	8169
139	0.0457s	83.2713%	8189	8189
140	0.0459s	83.3349%	8181	8181
141	0.0464s	83.3969%	8214	8214
142	0.0469s	83.4571%	8264	8264
143	0.0474s	83.5158%	8296	8296
144	0.0494s	83.5731%	8326	8326
145	0.0508s	83.6288%	8354	8354
146	0.0536s	83.6814%	8506	8506
147	0.0631s	83.7324%	8537	8537
148	0.0531s	83.7823%	8544	8544
149	0.0484s	83.8304%	8614	8614
150	0.0490s	83.8768%	8664	8664
151	0.0610s	83.9203%	8829	8829
152	0.0507s	83.9580%	9238	9238
153	0.0497s	83.9901%	9636	9636
154	0.0501s	84.0139%	10274	10274
155	0.0553s	84.0371%	10296	10296
156	0.0511s	84.0606%	10262	10262
157	0.0508s	84.0839%	10263	10263
158	0.0525s	84.1058%	10346	10346
159	0.0513s	84.1243%	10586	10586
160	0.0516s	84.1416%	10657	10657
161	0.0519s	84.1582%	10711	10711
162	0.0529s	84.1741%	10750	10750
163	0.0558s	84.1899%	10741	10741
164	0.0532s	84.2056%	10740	10740
165	0.0548s	84.2214%	10715	10715
166	0.0747s	84.2401%	10482	10482
167	0.0767s	84.2612%	10284	10284
168	0.0540s	84.2827%	10230	10230
169	0.0538s	84.3047%	10153	10153
170	0.0550s	84.3268%	10111	10111
171	0.0552s	84.3487%	10092	10092
172	0.0574s	84.3700%	10121	10121
173	0.0764s	84.3909%	10118	10118
174	0.0608s	84.4113%	10121	10121
175	0.0555s	84.4315%	10112	10112
176	0.0554s	84.4515%	10101	10101
177	0.0560s	84.4714%	10073	10073
178	0.0560s	84.4912%	10052	10052
179	0.0608s	84.5109%	10028	10028
180	0.0621s	84.5305%	10004	10004
181	0.0580s	84.5501%	9974	9974
182	0.0580s	84.5695%	9961	9961
183	0.0572s	84.5888%	9941	9941
184	0.0576s	84.6080%	9931	9931
185	0.0576s	84.6270%	9913	9913
186	0.0605s	84.6459%	9900	9900
187	0.0782s	84.6645%	9888	9888
188	0.0593s	84.6832%	9862	9862
189	0.0770s	84.7016%	9856	9856
190	0.0592s	84.7198%	9842	9842
191	0.0591s	84.7378%	9842	9842
192	0.0622s	84.7557%	9827	9827
193	0.0601s	84.7733%	9816	9816
194	0.0601s	84.7908%	9808	9808
195	0.0770s	84.8080%	9801	9801
196	5.4712s	85.1858%	16551	23143
197	0.0660s	85.2961%	16409	16409
198	0.0624s	85.2351%	16329	16329
199	0.0612s	85.1729%	16435	16435
200	0.0617s	85.1132%	16329	16329
201	0.0617s	85.0576%	16121	16121
202	0.0620s	85.0094%	15719	15719
203	0.0850s	84.9666%	15427	15427
204	0.0683s	84.9280%	15199	15199
205	0.0683s	84.8911%	15121	15121
