146	0.0322s	75.0803%	13135	13135
147	0.0248s	75.1427%	12910	12910
148	0.0372s	75.2075%	12687	12687
149	0.0316s	75.2745%	12490	12490
150	0.0253s	75.3432%	12298	12298
151	0.0262s	75.4130%	12189	12189
152	0.0258s	75.4810%	12350	12350
153	0.0257s	75.5467%	12527	12527
154	0.0260s	75.6078%	12929	12929
155	0.0265s	75.6690%	12859	12859
156	0.0267s	75.7304%	12750	12750
157	0.0263s	75.7915%	12688	12688
158	0.0263s	75.8519%	12676	12676
159	0.0344s	75.9100%	12792	12792
160	0.0331s	75.9677%	12763	12763
161	0.0347s	76.0251%	12718	12718
162	0.0351s	76.0822%	12678	12678
163	0.0352s	76.1397%	12593	12593
164	0.0344s	76.1976%	12515	12515
165	0.0274s	76.2557%	12427	12427
166	0.0277s	76.3163%	12155	12155
167	0.0277s	76.3788%	11924	11924
168	0.0360s	76.4416%	11819	11819
169	0.0363s	76.5047%	11714	11714
170	0.0281s	76.5678%	11625	11625
171	0.0283s	76.6306%	11558	11558
172	0.0285s	76.6929%	11527	11527
173	0.0287s	76.7547%	11477	11477
174	0.0293s	76.8162%	11424	11424
175	0.0287s	76.8771%	11366	11366
176	0.0292s	76.9378%	11306	11306
177	0.0292s	76.9981%	11235	11235
178	0.0294s	77.0582%	11169	11169
179	0.0381s	77.1179%	11102	11102
180	0.0382s	77.1772%	11042	11042
181	0.0384s	77.2362%	10984	10984
182	0.0376s	77.2948%	10927	10927
183	0.0388s	77.3530%	10879	10879
184	0.0392s	77.4108%	10834	10834
185	0.0371s	77.4681%	10788	10788
186	0.0386s	77.5249%	10756	10756
187	0.0384s	77.5811%	10722	10722
188	0.0375s	77.6370%	10678	10678
189	0.0398s	77.6923%	10655	10655
190	0.0395s	77.7470%	10624	10624
191	0.0396s	77.8013%	10596	10596
192	0.0321s	77.8552%	10558	10558
193	0.0314s	77.9084%	10532	10532
194	0.0320s	77.9611%	10510	10510
195	0.0319s	78.0134%	10479	10479
196	0.0319s	77.9751%	21184	21184
197	0.0319s	77.9408%	20927	20927
198	0.0324s	77.9096%	20686	20686
199	0.0324s	77.8810%	20401	20401
200	0.0326s	77.8556%	20137	20137
201	0.0326s	77.8334%	19869	19869
202	0.0328s	77.8145%	19671	19671
203	0.0333s	77.7983%	19489	19489
204	0.0329s	77.7850%	19298	19298
205	0.0332s	77.7734%	19130	19130
