146	0.1075s	88.0995%	7075	7075
147	0.1116s	88.1256%	7115	7115
148	0.1156s	88.1509%	7135	7135
149	0.1132s	88.1737%	7272	7272
150	0.1124s	88.1948%	7360	7360
151	0.1173s	88.2127%	7567	7567
152	0.1210s	88.2243%	7995	7995
153	0.1113s	88.2291%	8454	8454
154	0.1344s	88.2249%	9060	9060
155	0.1155s	88.2218%	9002	9002
156	0.1174s	88.2208%	8879	8879
157	0.1289s	88.2204%	8849	8849
158	0.1159s	88.2188%	8936	8936
159	0.1169s	88.2130%	9233	9233
160	0.1440s	88.2062%	9313	9313
161	0.1317s	88.1989%	9360	9360
162	0.1216s	88.1919%	9367	9367
163	0.1242s	88.1857%	9325	9325
164	0.1200s	88.1797%	9328	9328
165	0.1254s	88.1743%	9306	9306
166	0.1335s	88.1733%	9007	9007
167	0.1358s	88.1761%	8739	8739
168	0.1176s	88.1799%	8668	8668
169	0.1304s	88.1846%	8595	8595
170	0.1245s	88.1900%	8529	8529
171	0.1221s	88.1958%	8479	8479
172	0.1199s	88.2016%	8471	8471
173	0.1308s	88.2076%	8442	8442
174	0.1167s	88.2138%	8411	8411
175	0.1261s	88.2203%	8376	8376
176	0.1468s	88.2271%	8338	8338
177	0.1277s	88.2342%	8289	8289
178	0.1472s	88.2417%	8247	8247
179	0.1727s	88.2496%	8199	8199
180	0.1580s	88.2578%	8154	8154
181	0.1570s	88.2663%	8111	8111
182	0.1274s	88.2750%	8076	8076
183	0.1242s	88.2839%	8042	8042
184	0.1284s	88.2929%	8026	8026
185	0.1325s	88.3019%	7998	7998
186	0.1379s	88.3110%	7985	7985
187	0.1300s	88.3199%	7983	7983
188	0.1597s	88.3289%	7956	7956
189	0.1451s	88.3378%	7952	7952
190	0.1556s	88.3467%	7934	7934
191	0.1456s	88.3555%	7933	7933
192	0.1366s	88.3643%	7918	7918
193	0.1430s	88.3730%	7904	7904
194	0.1316s	88.3816%	7902	7902
195	0.1303s	88.3901%	7889	7889
196	57.4872s	89.2266%	13694	18515
197	0.1146s	89.2636%	13330	13330
198	0.1281s	89.1998%	13038	13038
199	0.1270s	89.1390%	12895	12895
200	0.1353s	89.0808%	12780	12780
201	0.1384s	89.0255%	12653	12653
202	0.1297s	88.9752%	12427	12427
203	0.1271s	88.9282%	12276	12276
204	0.1200s	88.8829%	12221	12221
205	0.1307s	88.8406%	12054	12054
