146	0.0262s	80.6628%	8514	8514
147	0.0269s	80.7398%	8540	8540
148	0.0264s	80.8152%	8551	8551
149	0.0267s	80.8880%	8659	8659
150	0.0338s	80.9585%	8738	8738
151	0.0339s	81.0251%	8979	8979
152	0.0274s	81.0851%	9496	9496
153	0.0339s	81.1393%	9949	9949
154	0.0342s	81.1849%	10657	10657
155	0.0345s	81.2295%	10697	10697
156	0.0273s	81.2737%	10690	10690
157	0.0359s	81.3167%	10729	10729
158	0.0281s	81.3578%	10838	10838
159	0.0278s	81.3950%	11133	11133
160	0.0280s	81.4305%	11226	11226
161	0.0358s	81.4650%	11275	11275
162	0.0363s	81.4986%	11316	11316
163	0.0364s	81.5318%	11304	11304
164	0.0357s	81.5648%	11286	11286
165	0.0289s	81.5976%	11255	11255
166	0.0363s	81.6329%	11007	11007
167	0.0290s	81.6705%	10778	10778
168	0.0298s	81.7081%	10714	10714
169	0.0294s	81.7460%	10629	10629
170	0.0370s	81.7837%	10595	10595
171	0.0373s	81.8208%	10581	10581
172	0.0381s	81.8570%	10600	10600
173	0.0303s	81.8927%	10603	10603
174	0.0308s	81.9277%	10601	10601
175	0.0306s	81.9621%	10600	10600
176	0.0379s	81.9960%	10592	10592
177	0.0391s	82.0295%	10575	10575
178	0.0389s	82.0627%	10559	10559
179	0.0390s	82.0954%	10544	10544
180	0.0391s	82.1278%	10527	10527
181	0.0394s	82.1598%	10510	10510
182	0.0393s	82.1914%	10501	10501
183	0.0398s	82.2226%	10493	10493
184	0.0410s	82.2533%	10496	10496
185	0.0331s	82.2836%	10488	10488
186	0.0325s	82.3135%	10490	10490
187	0.0410s	82.3428%	10495	10495
188	0.0410s	82.3719%	10483	10483
189	0.0410s	82.4004%	10487	10487
190	0.0350s	82.4286%	10482	10482
191	0.0394s	82.4564%	10484	10484
192	0.0413s	82.4839%	10465	10465
193	0.0413s	82.5111%	10458	10458
194	0.0434s	82.5378%	10458	10458
195	0.0426s	82.5642%	10457	10457
196	2.1023s	82.8307%	20036	20083
197	0.0418s	82.9312%	19845	19845
198	0.0338s	82.8499%	19662	19662
199	0.0337s	82.7718%	19491	19491
200	0.0393s	82.6978%	19297	19297
201	0.0437s	82.6280%	19110	19110
202	0.0345s	82.5628%	18925	18925
203	0.0344s	82.5020%	18745	18745
204	0.0345s	82.4451%	18576	18576
205	0.0345s	82.3911%	18442	18442
